Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1_10y,area_t2_10y,expansion_ha_peryr_10y
2159,E(c),96.424,28.524,2023,14.09,4096,0,other,0,42.768041777815256,17.75406745544279,42.768041777815256,2.5013974322372468
2160,E(c),96.444,28.522,2023,10.03,4157,0,other,0,14.991674555746338,14.360438323646939,14.991674555746338,0.06312362320993987
2161,E(o),96.25,28.521,2023,16.14,3636,0,other,0,34.24064619858646,30.611360093683523,34.24064619858646,0.36292861049029385
2162,E(c),96.398,28.519,2023,15.49,4247,0,other,0,45.845465907857246,21.778407634485273,45.845465907857246,2.4067058273371975
2163,E(c),96.398,28.513,2023,26.12,4345,0,other,0,67.6324242558854,38.038562157376695,67.6324242558854,2.9593862098508703
2164,E(o),96.391,28.505,2023,21.9,4560,0,other,0,76.62920138879346,44.825632414394214,76.62920138879346,3.180356897439925
2165,E(c),96.377,28.421,2023,12.36,3763,0,other,0,28.193486051477013,7.107808081180362,28.193486051477013,2.1085677970296652
2166,E(o),96.515,28.923,2023,13.69,4091,0,other,0,11.39672216011036,10.374954336815078,11.396722160110361,0.10217678232952832
2167,E(o),96.51,28.872,2023,18.7,3926,0,other,0,24.852340111157503,16.589516613247504,24.852340111157503,0.8262823497909999
2168,E(o),96.497,28.838,2023,21.0,3388,0,other,0,14.15647427305321,2.7535538934585326,14.15647427305321,1.1402920379594677
2169,E(o),96.532,28.829,2023,37.63,3584,0,other,0,31.46784535561824,25.882313220349538,31.467845355618238,0.55855321352687
2170,E(c),96.538,28.807,2023,17.48,4187,0,other,0,40.60537402209587,29.745458370373676,40.60537402209587,1.0859915651722196
2171,E(o),96.512,28.801,2023,26.17,4344,0,other,0,52.40963127590874,43.04477660544369,52.40963127590874,0.936485467046505
2172,O,96.531,28.776,2023,101.67,3510,0,other,0,95.23888098037374,98.30870283211141,95.23888098037374,-0.3069821851737672
2173,O,96.517,28.764,2023,14.33,3502,0,other,0,80.67806998630587,83.82659880447787,80.67806998630587,-0.31485288181719967
2174,O,96.511,28.745,2023,24.68,3219,0,other,0,19.76186216364364,16.61256197458784,19.761862163643638,0.3149300189055797
2175,E(o),96.505,28.707,2023,26.84,4018,0,other,0,33.24237946575099,11.575751924994947,33.24237946575099,2.1666627540756047
2176,E(c),96.572,28.697,2023,20.56,4133,0,other,0,18.59003069887409,14.25766621821383,18.59003069887409,0.4332364480660262
2177,E(c),96.551,28.694,2023,33.52,4220,0,other,0,18.59003069887409,14.25766621821383,18.59003069887409,0.4332364480660262
2178,E(c),96.584,28.687,2023,21.37,4132,0,other,0,12.525502325516106,9.139633805608812,12.525502325516106,0.33858685199072946
2179,E(o),96.633,28.685,2023,12.1,4299,0,other,0,24.103588303989618,16.62482652004442,24.103588303989614,0.7478761783945196
2180,E(o),96.51,28.676,2023,20.27,4310,0,other,0,33.24237946575099,13.78944881229497,33.24237946575099,1.9452930653456022
2181,E(o),96.611,28.668,2023,22.91,4492,0,other,0,25.922431803247633,19.540110719086474,25.922431803247633,0.6382321084161159
2182,E(o),96.632,28.666,2023,17.58,4217,0,other,0,25.922431803247633,19.540110719086474,25.922431803247633,0.6382321084161159
2183,M(e),96.124,29.365,2023,25.07,3995,0,moraine,0,15.808926285788402,7.591405368940371,15.808926285788402,0.8217520916848031
2184,E(o),96.195,29.329,2023,25.27,4286,0,other,0,21.059833543732864,37.88964668365683,21.059833543732864,-1.6829813139923964
2185,E(o),96.209,29.324,2023,25.02,4333,0,other,0,21.059833543732864,37.88964668365683,21.059833543732864,-1.6829813139923964
2186,E(c),96.156,29.305,2023,21.0,4233,0,other,0,26.233331318742973,21.45639435939765,26.233331318742973,0.4776936959345324
2187,M(o),96.245,29.264,2023,17.37,4408,0,moraine,0,66.04489776852319,61.10920244334686,66.04489776852319,0.4935695325176326
2188,M(o),96.246,29.257,2023,89.3,4432,0,moraine,0,66.04489776852319,61.10920244334686,66.04489776852319,0.4935695325176326
2189,M(e),96.375,29.387,2023,29.13,4997,0,moraine,0,159.01642976106774,29.967819052673875,159.01642976106774,12.904861070839388
2190,M(o),96.279,29.224,2023,66.27,4207,0,moraine,0,78.29243395266602,53.44858474403184,78.29243395266602,2.4843849208634174
2191,E(c),96.346,29.175,2023,27.74,4298,0,other,0,21.40493150608907,33.08777551072383,21.40493150608907,-1.168284400463476
2192,M(e),96.327,29.175,2023,46.2,4379,0,moraine,0,21.40493150608907,33.08777551072383,21.40493150608907,-1.168284400463476
2193,M(o),96.324,29.13,2023,26.67,4392,0,moraine,0,19.531884236222897,12.550360882050121,19.531884236222897,0.6981523354172776
2194,M(o),96.399,29.127,2023,10.09,4066,0,moraine,0,51.38625505310237,14.748567749810565,51.38625505310237,3.66376873032918
2195,M(e),96.617,29.597,2023,10.44,5104,0,moraine,0,61.07348265121029,13.742496135691365,61.073482651210284,4.733098651551892
2196,M(e),96.674,29.589,2023,19.1,4631,0,moraine,0,46.30636758352171,19.75643579048195,46.30636758352171,2.6549931793039763
2197,M(e),96.63,29.561,2023,12.4,4919,0,moraine,0,98.2667021839779,13.43501478719645,98.2667021839779,8.483168739678145
2198,O,96.701,29.491,2023,610.17,3916,0,other,0,449.6005965179456,447.2556919954366,449.60059651794563,0.23449045225090118
2199,M(e),96.627,29.421,2023,31.33,4079,0,moraine,0,56.56114462215459,26.281218006457312,56.56114462215459,3.027992661569728
2200,M(o),96.681,29.406,2023,11.75,4834,0,moraine,0,8.996419971449711,7.353596265897597,8.996419971449711,0.16428237055521144
2201,E(c),96.66,29.124,2023,17.71,4329,0,other,0,27.224048359410155,13.021879975519727,27.224048359410155,1.4202168383890428
2202,M(e),96.977,29.502,2023,12.44,5145,0,moraine,0,13.755442445871616,6.643207108772115,13.755442445871617,0.7112235337099502
2203,O,96.787,29.462,2023,518.0,3916,0,other,0,474.51219568483447,475.2160993634563,474.51219568483447,-0.07039036786218275
2204,E(o),96.828,29.397,2023,401.62,3917,0,other,0,414.4165940940038,409.4896253223406,414.41659409400387,0.4926968771663269
2205,M(e),96.816,29.298,2023,292.36,3954,0,moraine,0,309.2548988441489,269.7084566756842,309.2548988441489,3.9546442168464693
2206,M(l),96.835,29.295,2023,95.04,4013,0,moraine,0,237.67983842003528,266.2624529417229,237.67983842003528,-2.8582614521687644
2207,E(o),96.837,29.268,2023,108.04,4119,0,other,0,51.21947933987277,49.653137107776836,51.21947933987277,0.15663422320959342
2208,M(e),96.938,29.263,2023,12.3,4676,0,moraine,0,41.371623180171696,8.069666981092784,41.371623180171696,3.3301956199078915
2209,M(o),96.965,29.254,2023,10.15,4631,0,moraine,0,30.165167705405683,8.77478783708515,30.165167705405683,2.1390379868320535
2210,M(e),96.966,29.248,2023,25.6,4673,0,moraine,0,30.165167705405683,8.77478783708515,30.165167705405683,2.1390379868320535
2211,M(o),96.826,29.238,2023,209.76,4219,0,moraine,0,208.1979699530428,207.1794268108609,208.19796995304281,0.1018543142181926
2212,M(o),96.805,29.23,2023,144.0,4266,0,moraine,0,186.88511607260097,186.4149899402288,186.88511607260094,0.047012613237214396
2213,M(e),96.814,29.221,2023,52.51,4279,0,moraine,0,191.97828292718643,191.58651674369617,191.97828292718643,0.03917661834902617
2214,M(e),96.857,29.179,2023,13.26,4412,0,moraine,0,12.702407944495558,9.958045088821166,12.702407944495558,0.27443628556743926
2215,M(o),96.867,29.171,2023,12.68,4458,0,moraine,0,103.75895288089085,55.44832127802206,103.75895288089085,4.831063160286879
2216,M(o),96.799,29.071,2023,38.92,2466,0,moraine,0,24.64497812564368,11.772415127758565,24.644978125643682,1.2872562997885117
2217,M(o),96.493,28.952,2023,15.31,4493,0,moraine,0,16.18503399921374,6.758679769869155,16.18503399921374,0.9426354229344586
2218,M(e),96.421,28.518,2023,16.11,4086,0,moraine,0,45.845465907857246,21.778407634485273,45.845465907857246,2.4067058273371975
2219,O,96.334,28.345,2023,12.55,2990,0,other,0,9.32583052170662,7.033890147103139,9.325830521706619,0.229194037460348
2220,E(o),96.561,28.954,2023,15.69,4277,0,other,0,13.829403657723937,7.071821180550696,13.829403657723935,0.6757582477173238
2221,E(o),96.74,28.939,2023,10.73,4352,0,other,0,12.41414575003675,9.114387553497295,12.41414575003675,0.32997581965394557
2222,E(o),96.564,28.924,2023,12.74,4447,0,other,0,15.87734767996184,11.868731351878393,15.87734767996184,0.40086163280834464
2223,E(o),96.553,28.921,2023,25.07,4463,0,other,0,15.87734767996184,11.868731351878393,15.87734767996184,0.40086163280834464
2224,E(c),96.525,28.908,2023,14.85,4295,0,other,0,11.39672216011036,10.374954336815078,11.396722160110361,0.10217678232952832
2225,O,96.55,28.898,2023,10.31,3712,0,other,0,15.87734767996184,11.868731351878393,15.87734767996184,0.40086163280834464
2226,E(c),96.606,28.81,2023,10.76,4362,0,other,0,23.83855068097738,5.585513135832593,23.83855068097738,1.8253037545144788
2227,E(o),96.606,28.777,2023,15.99,4601,0,other,0,20.305629928067116,13.066595487453682,20.305629928067116,0.7239034440613434
2228,E(c),96.617,28.77,2023,21.18,4255,0,other,0,19.20464445347715,13.066595487453682,19.20464445347715,0.6138048966023468
2229,E(c),96.645,28.647,2023,18.36,4068,0,other,0,17.413199584451014,12.92197155575592,17.413199584451014,0.4491228028695094
2230,E(c),96.589,28.644,2023,24.51,4368,0,other,0,15.367899072072934,10.008765014084876,15.367899072072934,0.5359134057988058
2231,E(c),96.685,28.637,2023,14.5,4418,0,other,0,13.55367186714438,10.40348907169147,13.55367186714438,0.31501827954529116
2232,E(c),96.533,28.628,2023,10.94,4260,0,other,0,5.518291651978445,6.226863500340185,5.518291651978445,-0.07085718483617401
2233,O,96.565,28.627,2023,16.84,3282,0,other,0,12.217364498670364,10.562120553713571,12.217364498670364,0.16552439449567924
2234,E(c),96.522,28.613,2023,10.32,4213,0,other,0,7.88505987916272,6.226863500340185,7.8850598791627196,0.16581963788225346
2235,E(o),96.723,28.611,2023,14.21,4107,0,other,0,12.771161591060686,8.82841430624005,12.771161591060686,0.3942747284820635
2236,E(o),96.652,28.586,2023,30.13,4068,0,other,0,21.531015702581463,18.058056498155835,21.531015702581463,0.3472959204425628
2237,E(o),96.681,28.58,2023,32.17,3999,0,other,0,25.155280019915267,22.316458648766265,25.155280019915267,0.28388213711490023
2238,E(o),96.636,28.565,2023,30.27,3368,0,other,0,21.609888263760094,17.741767504721654,21.609888263760094,0.38681207590384403
2239,E(o),96.715,28.562,2023,16.48,4019,0,other,0,9.228155003752487,7.177443019198222,9.228155003752489,0.2050711984554267
2240,O,96.692,28.559,2023,11.58,3483,0,other,0,21.68570179625162,19.477712927153753,21.68570179625162,0.22079888690978677
2241,E(c),96.618,28.541,2023,42.11,4268,0,other,0,31.633259687026072,28.79342682614745,31.633259687026072,0.2839832860878623
2242,E(c),96.602,28.541,2023,25.61,4487,0,other,0,31.633259687026072,28.79342682614745,31.633259687026072,0.2839832860878623
2243,E(o),96.644,28.534,2023,29.38,4311,0,other,0,29.661132603589813,27.05795464802668,29.661132603589813,0.2603177955563133
2244,E(o),96.622,28.53,2023,23.4,3907,0,other,0,31.633259687026072,28.79342682614745,31.633259687026072,0.2839832860878623
2245,E(o),96.65,28.527,2023,14.17,4125,0,other,0,19.643938643606504,20.196172951122733,19.643938643606504,-0.05522343075162297
2246,E(o),96.699,28.516,2023,299.2,3330,0,other,0,272.9321390229378,246.57724218405272,272.9321390229378,2.6354896838885082
2247,E(o),96.502,28.512,2023,27.13,4027,0,other,0,21.068417540948264,19.33238178817173,21.068417540948264,0.17360357527765338
2248,E(c),96.692,28.492,2023,20.67,4046,0,other,0,170.83819390278924,152.05731902075803,170.83819390278924,1.8780874882031213
2249,E(o),96.83,28.864,2023,10.83,4306,0,other,0,18.484912572672005,17.30503539124052,18.484912572672005,0.11798771814314861
2250,E(c),96.928,28.85,2023,14.85,4299,0,other,0,8.966644663544402,7.472214616339691,8.966644663544177,0.14944300472044852
2251,E(o),96.818,28.843,2023,24.08,4625,0,other,0,22.1820303199736,21.002152479948297,22.182030163342446,0.11798776833941496
2252,E(o),96.82,28.832,2023,20.11,4305,0,other,0,22.1820303199736,21.002152479948297,22.182030163342446,0.11798776833941496
2253,O,96.789,28.829,2023,31.87,3683,0,other,0,22.10625434161764,21.00485449122405,22.106254341803407,0.11013998505793551
2254,E(o),96.756,28.576,2023,17.36,3646,0,other,0,26.176121064443816,12.065587984921642,26.176121075210453,1.411053309028881
2255,E(o),96.766,28.536,2023,25.91,3918,0,other,0,22.876059689736973,21.066408447744994,22.87605968011912,0.1809651232374126
2256,E(c),96.8,28.51,2023,14.77,4075,0,other,0,8.601136532417694,11.836923493303985,8.601136532416989,-0.3235786960886996
2257,E(c),96.833,28.504,2023,15.18,4058,0,other,0,14.20467653139926,13.176197586270009,14.204676531392353,0.10284789451223446
2258,E(o),96.843,28.503,2023,12.74,3945,0,other,0,14.20467653139926,23.98505980290151,14.204676531392353,-0.9780383271509157
2259,E(o),96.86,28.503,2023,17.34,3522,0,other,0,14.20467653139926,20.592524242329237,14.204676531392353,-0.6387847710936884
2260,E(o),96.882,28.47,2023,23.66,3849,0,other,0,17.208771297758805,15.791210806410472,17.208771297743503,0.1417560491333031
2261,E(o),96.885,28.447,2023,18.22,4113,0,other,0,33.24093660504358,24.323642150010166,33.24093657609592,0.8917294426085753
2262,E(c),96.924,28.432,2023,36.83,4384,0,other,0,51.00613662265369,27.164798292036938,51.00613659372948,2.384133830169254
2263,E(o),96.872,28.425,2023,36.05,3980,0,other,0,29.22001016626457,25.192364443693247,29.22001016626711,0.40276457225738616
2264,E(o),96.837,28.403,2023,16.14,4171,0,other,0,18.16934002865572,13.982457862236235,18.169340028661686,0.4186882166425452
2265,E(o),96.869,28.394,2023,11.69,4215,0,other,0,25.358459911262425,23.304177419899474,25.358459911251494,0.2054282491352019
2266,E(c),96.858,28.392,2023,30.18,4390,0,other,0,24.568382457624818,23.304177419899474,24.56838245761164,0.12642050377121664
2267,E(o),96.859,28.381,2023,19.1,4049,0,other,0,22.67246189445244,22.11922054587219,22.672461894442364,0.05532413485701752
2268,E(o),96.817,28.315,2023,19.89,3879,0,other,0,15.652876662935665,12.174427965627977,15.65287666293631,0.34784486973083323
2269,M(o),96.819,28.253,2023,16.22,4030,0,moraine,0,34.8069086998176,21.279720397482972,34.80690869981585,1.3527188302332878
2270,E(o),96.832,28.245,2023,42.5,3900,0,other,0,34.8069086998176,21.279720397482972,34.80690869981585,1.3527188302332878
2271,E(c),96.885,28.214,2023,21.24,3960,0,other,0,55.15948631470571,49.85720510684168,55.15948619429727,0.530228108745559
2272,E(o),96.898,28.202,2023,67.3,3731,0,other,0,55.15948631470571,49.85720510684168,55.15948619429727,0.530228108745559
2273,E(c),96.83,28.165,2023,20.69,3890,0,other,0,11.241649031961067,6.412443435269116,11.241649031960796,0.4829205596691679
2274,E(c),96.848,28.159,2023,16.81,3926,0,other,0,11.241649031961067,6.412443435269116,11.241649031960796,0.4829205596691679
2275,M(o),97.002,29.701,2023,12.26,5122,0,moraine,0,23.94385635978591,11.700216991208054,23.943856359783776,1.2243639368575723
2276,M(o),97.075,29.609,2023,13.92,5279,0,moraine,0,11.5547541071232,7.105078528962068,11.55475410712308,0.44496755781610114
2277,M(o),97.061,29.507,2023,13.6,5275,0,moraine,0,15.16374399544127,14.616643276007276,15.163743946245201,0.054710067023792594
2278,M(e),97.104,29.496,2023,25.92,5219,0,moraine,0,27.51259304445072,8.519388319805506,27.51259304444834,1.8993204724642836
2279,M(e),97.035,29.472,2023,14.95,5238,0,moraine,0,18.05580137343976,14.851135128119168,18.055801324240417,0.32046661961212486
2280,M(e),97.085,29.46,2023,15.56,4994,0,moraine,0,14.77754495698398,13.761120896683025,14.777544956980416,0.10164240602973909
2281,M(o),97.012,29.403,2023,10.4,5156,0,moraine,0,20.42069664454774,19.481829505072763,20.42069664454232,0.09388671394695577
2282,M(e),97.022,29.392,2023,20.49,5007,0,moraine,0,20.42069664454774,19.481829505072763,20.42069664454232,0.09388671394695577
2283,M(e),97.029,29.228,2023,22.63,3952,0,moraine,0,27.11952560443042,15.908305562618288,27.1195256044358,1.1211220041817511
2284,M(o),97.155,29.087,2023,25.64,4222,0,moraine,0,26.603833843244864,23.072380956513733,26.60383384315325,0.35314528866395173
2285,M(o),97.095,29.039,2023,10.02,4430,0,moraine,0,9.341470493975304,6.516466322840368,9.341470493969934,0.28250041711295665
2286,E(o),97.249,29.015,2023,15.19,4409,0,other,0,8.718361680164879,6.125208466253228,8.71836168017077,0.25931532139175417
2287,E(o),97.134,29.004,2023,12.94,4401,0,other,0,30.07840229057885,9.267518307617962,30.078402290575358,2.0810883982957398
2288,M(o),97.376,29.466,2023,18.87,5011,0,moraine,0,20.32753538644633,19.70207803481583,20.327535386448602,0.06254573516327717
2289,M(o),97.333,29.229,2023,13.94,4761,0,moraine,0,20.064344020799492,13.008654883817607,20.064344020799012,0.7055689136981405
2290,E(o),97.378,29.216,2023,14.43,4303,0,other,0,16.14786109923617,21.79199727938083,16.147861099239904,-0.5644136180140926
2291,M(o),97.37,29.2,2023,16.42,4623,0,moraine,0,32.37742024342961,21.79199727938083,32.37742024739735,1.0585422968016522
2292,E(o),97.536,29.066,2023,12.18,4795,0,other,0,9.497240501321436,8.241404474396537,9.497240523415755,0.12558360490192175
2293,E(o),97.512,29.032,2023,14.82,4141,0,other,0,54.4208488256008,15.39199438556347,54.42084874908824,3.902885436352477
2294,E(o),97.231,28.995,2023,14.62,4597,0,other,0,52.55464677032571,48.626792652343234,52.55464677033379,0.3927854117990556
2295,E(o),97.215,28.977,2023,63.42,4092,0,other,0,56.089953835675985,51.376475148324296,56.08995383568826,0.47134786873639667
2296,E(o),97.195,28.956,2023,13.06,4271,0,other,0,19.09018374432677,17.44038998195621,19.09018374433438,0.16497937623781703
2297,E(o),97.1,28.947,2023,47.64,4412,0,other,0,43.2984024423191,39.605139740546754,43.29840244232208,0.3693262701775325
2298,E(o),97.153,28.916,2023,15.22,4513,0,other,0,81.82137562302142,17.76657062736134,81.82137565414463,6.40548050267833
2299,E(o),97.149,28.904,2023,33.69,4319,0,other,0,43.78060668607601,17.76657062736134,43.78060671734656,2.6014036089985217
2300,E(o),97.165,28.898,2023,15.17,4713,0,other,0,26.414157955020805,17.766570627386848,26.414157955021413,0.8647587327634565
2301,M(o),97.092,28.848,2023,14.66,4448,0,moraine,0,18.16871442001003,10.067955592337661,18.16871442000162,0.810075882766396
2302,E(o),97.13,28.846,2023,42.05,4446,0,other,0,38.77832405461765,30.51935465041544,38.778324054611346,0.8258969404195906
2303,E(o),97.148,28.835,2023,18.1,4392,0,other,0,38.77832405461765,30.51935465041544,38.778324054611346,0.8258969404195906
2304,E(o),97.152,28.821,2023,12.28,4288,0,other,0,12.271629685544536,5.192975630533987,12.271629685541276,0.7078654055007289
2305,E(o),97.17,28.813,2023,19.35,4401,0,other,0,9.520443082083746,5.192975630533987,9.52044308209124,0.4327467451557253
